;TIME;1960;1961;1962;1963;1964;1965;1966;1967;1968;1969;1970;1971;1972;1973;1974;1975;1976;1977;1978;1979;1980;1981;1982;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020
Memo: Madagascar;Oil shale and oil sands;..;..;..;..;..;..;..;..;..;..;..;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;..
Memo: Madagascar;Crude, NGL and feedstocks;..;..;..;..;..;..;..;..;..;..;..;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;..
Memo: Madagascar;Oil products;..;..;..;..;..;..;..;..;..;..;..;414;506;185;275;417;324;404;534;574;1052;1003;957;954;1784;1003;1432;1003;957;1475;1475;1562;1605;1651;1877;1821;1648;1735;1691;1086;1735;1821;352;182;614;1565;1522;1654;1611;1787;2003;2176;1917;1485;1358;1404;1315;1738;1669;1162;..
Memo: Madagascar;Natural gas;..;..;..;..;..;..;..;..;..;..;..;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;..
Memo: Madagascar;Nuclear;..;..;..;..;..;..;..;..;..;..;..;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;..
Memo: Madagascar;Hydro;..;..;..;..;..;..;..;..;..;..;..;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;..
Memo: Madagascar;Geothermal;..;..;..;..;..;..;..;..;..;..;..;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;..
Memo: Madagascar;Solar/wind/other;..;..;..;..;..;..;..;..;..;..;..;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;..
Memo: Madagascar;Biofuels and waste;..;..;..;..;..;..;..;..;..;..;..;27428;27999;28680;29136;29694;30562;31184;32142;32602;33721;35545;36904;38077;39301;40563;41815;43194;44408;45584;55486;57284;59007;60733;52658;63462;65063;66916;68841;70964;73004;75501;73894;77049;79429;81643;84074;86837;89945;90017;91360;92983;95045;96968;99225;101418;127293;131884;133993;137717;..
Memo: Madagascar;Heat production from non-specified combustible fuels;..;..;..;..;..;..;..;..;..;..;..;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;..
Memo: Madagascar;Electricity;..;..;..;..;..;..;..;..;..;..;..;209;216;223;230;238;245;252;252;252;266;288;295;324;342;367;396;382;407;432;468;497;522;565;583;475;518;587;666;774;850;922;932;1044;1181;1228;1274;1314;1440;1415;1555;1678;1750;1858;1937;2027;2178;2261;2379;2506;..
Memo: Madagascar;Heat;..;..;..;..;..;..;..;..;..;..;..;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;..
Memo: Madagascar;Total;..;..;..;..;..;..;..;..;..;..;..;28050;28721;29088;29641;30348;31131;31840;32928;33428;35040;36836;38156;39354;41427;41933;43643;44579;45772;47491;57430;59342;61134;62950;55118;65758;67230;69237;71198;72824;75588;78244;75179;78275;81224;84435;86870;89805;92996;93218;94918;96837;98711;100311;102520;104849;130786;135883;138040;141385;..
Memo: Madagascar;Memo: Renewables;..;..;..;..;..;..;..;..;..;..;..;27428;27999;28680;29136;29694;30562;31184;32142;32602;33721;35545;36904;38077;39301;40563;41815;43194;44408;45584;55486;57284;59007;60733;52658;63462;65063;66916;68841;70964;73004;75501;73894;77049;79429;81643;84074;86837;89945;90017;91360;92983;95045;96968;99225;101418;127293;131884;133993;137717;..
Memo: Madagascar;Memo: Coal, peat and oil shale;..;..;..;..;..;..;..;..;..;..;..;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;..
Memo: Madagascar;Memo: Primary and secondary oil;..;..;..;..;..;..;..;..;..;..;..;414;506;185;275;417;324;404;534;574;1052;1003;957;954;1784;1003;1432;1003;957;1475;1475;1562;1605;1651;1877;1821;1648;1735;1691;1086;1735;1821;352;182;614;1565;1522;1654;1611;1787;2003;2176;1917;1485;1358;1404;1315;1738;1669;1162;..
Memo: Madagascar;Memo: Geothermal, solar/wind/other, heat, electricity;..;..;..;..;..;..;..;..;..;..;..;209;216;223;230;238;245;252;252;252;266;288;295;324;342;367;396;382;407;432;468;497;522;565;583;475;518;587;666;774;850;922;932;1044;1181;1228;1274;1314;1440;1415;1555;1678;1750;1858;1937;2027;2178;2261;2379;2506;..
Memo: Mali;Coal and coal products;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;..
Memo: Mali;Peat and peat products;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;..
Memo: Mali;Oil shale and oil sands;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;..
Memo: Mali;Crude, NGL and feedstocks;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;..
Memo: Mali;Oil products;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;448;189;448;142;408;934;722;725;557;1134;1221;1225;999;1225;1134;1754;662;750;899;923;..
Memo: Mali;Natural gas;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;..
Memo: Mali;Nuclear;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;..
Memo: Mali;Hydro;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;..
Memo: Mali;Geothermal;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;..
Memo: Mali;Solar/wind/other;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;..
Memo: Mali;Biofuels and waste;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;48451;49417;50411;51405;52427;53494;54544;55653;56745;70367;72909;74164;76835;80035;82989;85437;88517;91717;95014;97786;..
Memo: Mali;Heat production from non-specified combustible fuels;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;..
Memo: Mali;Electricity;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;616;680;763;817;954;1087;1177;1289;1386;1519;1667;2023;1980;2401;2700;2959;3345;3943;4302;4620;..
Memo: Mali;Heat;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;..
Memo: Mali;Total;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;49515;50287;51623;52364;53789;55515;56443;57667;58688;73020;75797;77411;79813;83661;86823;90150;92524;96409;100215;103328;..
Memo: Mali;Memo: Renewables;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;48451;49417;50411;51405;52427;53494;54544;55653;56745;70367;72909;74164;76835;80035;82989;85437;88517;91717;95014;97786;..
Memo: Mali;Memo: Coal, peat and oil shale;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;..
Memo: Mali;Memo: Primary and secondary oil;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;448;189;448;142;408;934;722;725;557;1134;1221;1225;999;1225;1134;1754;662;750;899;923;..
Memo: Mali;Memo: Geothermal, solar/wind/other, heat, electricity;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;616;680;763;817;954;1087;1177;1289;1386;1519;1667;2023;1980;2401;2700;2959;3345;3943;4302;4620;..
Memo: Mauritania;Coal and coal products;..;..;..;..;..;..;..;..;..;..;..;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;..
Memo: Mauritania;Peat and peat products;..;..;..;..;..;..;..;..;..;..;..;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;..
Memo: Mauritania;Oil shale and oil sands;..;..;..;..;..;..;..;..;..;..;..;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;..
Memo: Mauritania;Crude, NGL and feedstocks;..;..;..;..;..;..;..;..;..;..;..;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;..
Memo: Mauritania;Oil products;..;..;..;..;..;..;..;..;..;..;..;47;47;47;47;95;95;0;47;95;331;189;142;1041;189;189;189;1419;1466;1561;473;520;568;568;615;662;709;757;757;804;851;709;993;1088;1277;1324;1419;1372;1466;1845;2034;2223;2365;2507;2649;2791;2933;3010;2889;2824;..
Memo: Mauritania;Natural gas;..;..;..;..;..;..;..;..;..;..;..;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;..
Memo: Mauritania;Nuclear;..;..;..;..;..;..;..;..;..;..;..;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;..
Memo: Mauritania;Hydro;..;..;..;..;..;..;..;..;..;..;..;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;..
Memo: Mauritania;Geothermal;..;..;..;..;..;..;..;..;..;..;..;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;..
Memo: Mauritania;Solar/wind/other;..;..;..;..;..;..;..;..;..;..;..;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;..
Memo: Mauritania;Biofuels and waste;..;..;..;..;..;..;..;..;..;..;..;6782;6849;7054;7019;7210;7220;7342;7486;7511;7595;7671;7839;7929;8158;8248;8322;8422;8551;8644;8835;8976;9158;9231;9346;9475;9588;9722;9926;10145;10333;10550;10768;10986;11237;11179;11422;11674;11923;12188;12456;12707;12963;13265;13479;13776;14014;14239;14486;14486;..
Memo: Mauritania;Heat production from non-specified combustible fuels;..;..;..;..;..;..;..;..;..;..;..;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;..
Memo: Mauritania;Electricity;..;..;..;..;..;..;..;..;..;..;..;144;148;151;155;158;162;166;169;173;176;180;187;194;202;209;216;223;230;238;245;248;252;266;259;284;310;306;194;374;317;371;630;464;479;428;508;551;666;796;860;958;1102;1199;1346;1897;1541;1756;1799;1837;..
Memo: Mauritania;Heat;..;..;..;..;..;..;..;..;..;..;..;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;..
Memo: Mauritania;Total;..;..;..;..;..;..;..;..;..;..;..;6973;7044;7253;7221;7463;7477;7507;7703;7778;8103;8040;8169;9164;8549;8646;8727;10064;10248;10442;9552;9745;9977;10065;10220;10422;10607;10785;10877;11323;11501;11630;12391;12538;12992;12932;13349;13597;14055;14828;15351;15887;16430;16970;17474;18464;18487;19005;19175;19148;..
Memo: Mauritania;Memo: Renewables;..;..;..;..;..;..;..;..;..;..;..;6782;6849;7054;7019;7210;7220;7342;7486;7511;7595;7671;7839;7929;8158;8248;8322;8422;8551;8644;8835;8976;9158;9231;9346;9475;9588;9722;9926;10145;10333;10550;10768;10986;11237;11179;11422;11674;11923;12188;12456;12707;12963;13265;13479;13776;14014;14239;14486;14486;..
Memo: Mauritania;Memo: Coal, peat and oil shale;..;..;..;..;..;..;..;..;..;..;..;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;..
Memo: Mauritania;Memo: Primary and secondary oil;..;..;..;..;..;..;..;..;..;..;..;47;47;47;47;95;95;0;47;95;331;189;142;1041;189;189;189;1419;1466;1561;473;520;568;568;615;662;709;757;757;804;851;709;993;1088;1277;1324;1419;1372;1466;1845;2034;2223;2365;2507;2649;2791;2933;3010;2889;2824;..
Memo: Mauritania;Memo: Geothermal, solar/wind/other, heat, electricity;..;..;..;..;..;..;..;..;..;..;..;144;148;151;155;158;162;166;169;173;176;180;187;194;202;209;216;223;230;238;245;248;252;266;259;284;310;306;194;374;317;371;630;464;479;428;508;551;666;796;860;958;1102;1199;1346;1897;1541;1756;1799;1837;..
Memo: Palestinian Authority;Coal and coal products;..;..;..;..;..;..;..;..;..;..;..;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;..;..;..;..;..;..;..;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;..
Memo: Palestinian Authority;Peat and peat products;..;..;..;..;..;..;..;..;..;..;..;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;..;..;..;..;..;..;..;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;..
Memo: Palestinian Authority;Oil shale and oil sands;..;..;..;..;..;..;..;..;..;..;..;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;..;..;..;..;..;..;..;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;..
Memo: Palestinian Authority;Crude, NGL and feedstocks;..;..;..;..;..;..;..;..;..;..;..;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;..;..;..;..;..;..;..;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;..
Memo: Palestinian Authority;Oil products;..;..;..;..;..;..;..;..;..;..;..;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;..;..;..;..;..;..;..;6223;7606;8991;5204;5705;5821;7141;5179;5855;6923;7716;8436;5505;6129;6834;6928;7613;6434;6906;..
Memo: Palestinian Authority;Natural gas;..;..;..;..;..;..;..;..;..;..;..;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;..;..;..;..;..;..;..;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;..
Memo: Palestinian Authority;Nuclear;..;..;..;..;..;..;..;..;..;..;..;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;..;..;..;..;..;..;..;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;..
Memo: Palestinian Authority;Hydro;..;..;..;..;..;..;..;..;..;..;..;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;..;..;..;..;..;..;..;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;..
Memo: Palestinian Authority;Geothermal;..;..;..;..;..;..;..;..;..;..;..;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;..;..;..;..;..;..;..;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;..
Memo: Palestinian Authority;Solar/wind/other;..;..;..;..;..;..;..;..;..;..;..;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;..;..;..;..;..;..;..;3697;3714;3732;3683;3664;3416;3504;3867;4063;2413;2591;2471;2284;2650;2697;2743;2816;2889;2963;..
Memo: Palestinian Authority;Biofuels and waste;..;..;..;..;..;..;..;..;..;..;..;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;..;..;..;..;..;..;..;1447;4423;6226;6709;6516;4078;3951;4171;4347;5994;5879;5523;5416;6178;6153;5768;3707;3643;4331;..
Memo: Palestinian Authority;Heat production from non-specified combustible fuels;..;..;..;..;..;..;..;..;..;..;..;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;..;..;..;..;..;..;..;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;..
Memo: Palestinian Authority;Electricity;..;..;..;..;..;..;..;..;..;..;..;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;..;..;..;..;..;..;..;6073;6318;6563;6804;6685;6584;6872;7873;8374;8651;7841;7884;11261;10631;11786;11855;11972;12092;13185;..
Memo: Palestinian Authority;Heat;..;..;..;..;..;..;..;..;..;..;..;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;..;..;..;..;..;..;..;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;..
Memo: Palestinian Authority;Total;..;..;..;..;..;..;..;..;..;..;..;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;..;..;..;..;..;..;..;17440;22061;25512;22400;22571;19899;21469;21090;22639;23981;24027;24314;24466;25587;27470;27294;26108;25058;27384;..
Memo: Palestinian Authority;Memo: Renewables;..;..;..;..;..;..;..;..;..;..;..;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;..;..;..;..;..;..;..;5144;8137;9958;10392;10180;7494;7455;8038;8410;8407;8470;7994;7700;8828;8850;8511;6523;6532;7294;..
Memo: Palestinian Authority;Memo: Coal, peat and oil shale;..;..;..;..;..;..;..;..;..;..;..;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;..;..;..;..;..;..;..;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;..
Memo: Palestinian Authority;Memo: Primary and secondary oil;..;..;..;..;..;..;..;..;..;..;..;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;..;..;..;..;..;..;..;6223;7606;8991;5204;5705;5821;7141;5179;5855;6923;7716;8436;5505;6129;6834;6928;7613;6434;6906;..
Memo: Palestinian Authority;Memo: Geothermal, solar/wind/other, heat, electricity;..;..;..;..;..;..;..;..;..;..;..;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;..;..;..;..;..;..;..;9770;10032;10295;10487;10349;10000;10376;11740;12437;11064;10432;10355;13545;13281;14483;14598;14788;14981;16147;..
Memo: Rwanda;Coal and coal products;..;..;..;..;..;..;..;..;..;..;..;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;..
Memo: Rwanda;Peat and peat products;..;..;..;..;..;..;..;..;..;..;..;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;..
Memo: Rwanda;Oil shale and oil sands;..;..;..;..;..;..;..;..;..;..;..;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;..
Memo: Rwanda;Crude, NGL and feedstocks;..;..;..;..;..;..;..;..;..;..;..;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;..
Memo: Rwanda;Oil products;..;..;..;..;..;..;..;..;..;..;..;128;128;171;171;85;171;128;213;256;256;256;256;256;256;299;256;256;256;256;299;299;299;341;341;341;341;341;341;341;700;750;842;750;700;793;793;700;700;750;750;644;743;700;608;566;615;610;750;917;..
Memo: Rwanda;Natural gas;..;..;..;..;..;..;..;..;..;..;..;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;..
Memo: Rwanda;Nuclear;..;..;..;..;..;..;..;..;..;..;..;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;..
Memo: Rwanda;Hydro;..;..;..;..;..;..;..;..;..;..;..;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;..
Memo: Rwanda;Geothermal;..;..;..;..;..;..;..;..;..;..;..;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;..
Memo: Rwanda;Solar/wind/other;..;..;..;..;..;..;..;..;..;..;..;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;..
Memo: Rwanda;Biofuels and waste;..;..;..;..;..;..;..;..;..;..;..;66710;68881;70977;73258;75869;77324;79854;82050;69944;72290;74716;77414;80101;85342;88382;89335;91040;91906;101563;62761;60768;58139;56319;53442;81877;86911;106810;84496;87885;61137;61137;61137;61137;61137;52677;53824;54983;56165;56926;58348;59795;61298;62827;64383;66024;67665;28147;28871;29598;..
Memo: Rwanda;Heat production from non-specified combustible fuels;..;..;..;..;..;..;..;..;..;..;..;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;..
Memo: Rwanda;Electricity;..;..;..;..;..;..;..;..;..;..;..;0;0;108;119;133;137;158;162;191;209;230;263;270;302;313;324;328;328;328;162;169;180;173;169;194;184;169;194;198;137;216;259;187;198;198;216;533;601;684;806;932;1087;1112;1278;1397;1433;1471;1511;1550;..
Memo: Rwanda;Heat;..;..;..;..;..;..;..;..;..;..;..;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;..
Memo: Rwanda;Total;..;..;..;..;..;..;..;..;..;..;..;66838;69009;71255;73548;76087;77631;80140;82425;70391;72754;75202;77933;80627;85900;88994;89915;91623;92490;102147;63222;61236;58618;56833;53952;82412;87436;107320;85031;88424;61974;62103;62238;62074;62035;53667;54832;56216;57467;58359;59905;61372;63128;64640;66269;67987;69713;30228;31132;32064;..
Memo: Rwanda;Memo: Renewables;..;..;..;..;..;..;..;..;..;..;..;66710;68881;70977;73258;75869;77324;79854;82050;69944;72290;74716;77414;80101;85342;88382;89335;91040;91906;101563;62761;60768;58139;56319;53442;81877;86911;106810;84496;87885;61137;61137;61137;61137;61137;52677;53824;54983;56165;56926;58348;59795;61298;62827;64383;66024;67665;28147;28871;29598;..
Memo: Rwanda;Memo: Coal, peat and oil shale;..;..;..;..;..;..;..;..;..;..;..;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;..
