;TIME;1960;1961;1962;1963;1964;1965;1966;1967;1968;1969;1970;1971;1972;1973;1974;1975;1976;1977;1978;1979;1980;1981;1982;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020
Former Soviet Union (if no detail);Peat and peat products;..;..;..;..;..;..;..;..;..;..;..;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x
Former Soviet Union (if no detail);Oil shale and oil sands;..;..;..;..;..;..;..;..;..;..;..;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x
Former Soviet Union (if no detail);Crude, NGL and feedstocks;..;..;..;..;..;..;..;..;..;..;..;201168;251460;289179;314325;301752;331089;360426;393954;423291;452628;473583;490347;511302;528066;457490;587243;662890;701909;685270;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x
Former Soviet Union (if no detail);Oil products;..;..;..;..;..;..;..;..;..;..;..;2066780;2178380;2289980;2397320;2509320;2619320;2729320;2826800;2920400;3018400;2934680;2847360;2744300;2641240;2533920;2422460;2314200;2254200;2186200;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x
Former Soviet Union (if no detail);Natural gas;..;..;..;..;..;..;..;..;..;..;..;2898093;3078177;3279199;3492787;3705838;3842887;4013971;4187995;4372265;4572585;4660504;4752634;4932713;5125354;5330560;5519012;5720030;5925191;6008305;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x
Former Soviet Union (if no detail);Nuclear;..;..;..;..;..;..;..;..;..;..;..;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x
Former Soviet Union (if no detail);Hydro;..;..;..;..;..;..;..;..;..;..;..;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x
Former Soviet Union (if no detail);Geothermal;..;..;..;..;..;..;..;..;..;..;..;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x
Former Soviet Union (if no detail);Solar/wind/other;..;..;..;..;..;..;..;..;..;..;..;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x
Former Soviet Union (if no detail);Biofuels and waste;..;..;..;..;..;..;..;..;..;..;..;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x
Former Soviet Union (if no detail);Heat production from non-specified combustible fuels;..;..;..;..;..;..;..;..;..;..;..;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x
Former Soviet Union (if no detail);Electricity;..;..;..;..;..;..;..;..;..;..;..;1625040;1728720;1832040;1942200;1989360;2166480;2226240;2300760;2343240;2329560;2386440;2427480;2510280;2628000;2671560;2723760;2819880;2898360;2878200;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x
Former Soviet Union (if no detail);Heat;..;..;..;..;..;..;..;..;..;..;..;1510967;1603048;1695129;1787210;1699841;1942073;2017412;2076008;2159720;1487248;1570050;1599358;1628664;1657973;1695654;2302337;1791951;1846378;1846378;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x
Former Soviet Union (if no detail);Total;..;..;..;..;..;..;..;..;..;..;..;9808201;10437668;11059855;11661709;11987055;12739762;13242251;14154080;14643697;14372251;14349631;14201328;14179212;14263838;14229214;14975075;14964705;15377141;15317851;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x
Former Soviet Union (if no detail);Memo: Renewables;..;..;..;..;..;..;..;..;..;..;..;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x
Former Soviet Union (if no detail);Memo: Coal, peat and oil shale;..;..;..;..;..;..;..;..;..;..;..;1506154;1597883;1674327;1727866;1780944;1837913;1894882;2368563;2424781;2511830;2324374;2084149;1851954;1683205;1540031;1420263;1655753;1751104;1713498;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x
Former Soviet Union (if no detail);Memo: Primary and secondary oil;..;..;..;..;..;..;..;..;..;..;..;2267948;2429840;2579159;2711645;2811072;2950409;3089746;3220754;3343691;3471028;3408263;3337707;3255602;3169306;2991410;3009703;2977090;2956109;2871470;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x
Former Soviet Union (if no detail);Memo: Geothermal, solar/wind/other, heat, electricity;..;..;..;..;..;..;..;..;..;..;..;3136007;3331768;3527169;3729410;3689201;4108553;4243652;4376768;4502960;3816808;3956490;4026838;4138944;4285973;4367214;5026097;4611831;4744738;4724578;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x
Former Yugoslavia (if no detail);Coal and coal products;..;..;..;..;..;..;..;..;..;..;..;137295;107198;127583;137951;128860;89789;89672;76292;67178;66025;97581;94091;85804;89203;84838;98197;67597;64779;88160;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x
Former Yugoslavia (if no detail);Peat and peat products;..;..;..;..;..;..;..;..;..;..;..;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x
Former Yugoslavia (if no detail);Oil shale and oil sands;..;..;..;..;..;..;..;..;..;..;..;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x
Former Yugoslavia (if no detail);Crude, NGL and feedstocks;..;..;..;..;..;..;..;..;..;..;..;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x
Former Yugoslavia (if no detail);Oil products;..;..;..;..;..;..;..;..;..;..;..;94726;102359;114230;120866;125549;124717;141604;146356;156918;146302;145485;136709;103071;93139;95806;98589;89787;90496;81334;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x
Former Yugoslavia (if no detail);Natural gas;..;..;..;..;..;..;..;..;..;..;..;11505;12793;14054;17038;17550;17667;21838;29514;39752;52232;71870;77505;77138;100642;107723;113991;78752;51343;54832;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x
Former Yugoslavia (if no detail);Nuclear;..;..;..;..;..;..;..;..;..;..;..;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x
Former Yugoslavia (if no detail);Hydro;..;..;..;..;..;..;..;..;..;..;..;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x
Former Yugoslavia (if no detail);Geothermal;..;..;..;..;..;..;..;..;..;..;..;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x
Former Yugoslavia (if no detail);Solar/wind/other;..;..;..;..;..;..;..;..;..;..;..;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x
Former Yugoslavia (if no detail);Biofuels and waste;..;..;..;..;..;..;..;..;..;..;..;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x
Former Yugoslavia (if no detail);Heat production from non-specified combustible fuels;..;..;..;..;..;..;..;..;..;..;..;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x
Former Yugoslavia (if no detail);Electricity;..;..;..;..;..;..;..;..;..;..;..;48726;55098;56696;67662;65646;73098;78919;86350;92038;97200;106124;105070;108803;127253;132170;136588;133618;125042;133387;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x
Former Yugoslavia (if no detail);Heat;..;..;..;..;..;..;..;..;..;..;..;0;0;0;0;0;0;0;0;0;0;29499;33622;41169;37803;32274;33949;32433;29937;28100;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x
Former Yugoslavia (if no detail);Total;..;..;..;..;..;..;..;..;..;..;..;292251;277448;312563;343518;337605;305271;332032;338511;355886;361760;450559;446998;415985;448040;452811;481314;402187;361598;385813;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x
Former Yugoslavia (if no detail);Memo: Renewables;..;..;..;..;..;..;..;..;..;..;..;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x
Former Yugoslavia (if no detail);Memo: Coal, peat and oil shale;..;..;..;..;..;..;..;..;..;..;..;137295;107198;127583;137951;128860;89789;89672;76292;67178;66025;97581;94091;85804;89203;84838;98197;67597;64779;88160;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x
Former Yugoslavia (if no detail);Memo: Primary and secondary oil;..;..;..;..;..;..;..;..;..;..;..;94726;102359;114230;120866;125549;124717;141604;146356;156918;146302;145485;136709;103071;93139;95806;98589;89787;90496;81334;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x
Former Yugoslavia (if no detail);Memo: Geothermal, solar/wind/other, heat, electricity;..;..;..;..;..;..;..;..;..;..;..;48726;55098;56696;67662;65646;73098;78919;86350;92038;97200;135623;138692;149972;165056;164444;170537;166051;154979;161487;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x
Other Africa;Coal and coal products;..;..;..;..;..;..;..;..;..;..;..;999;1210;1341;1394;1815;3419;3235;2864;2270;3251;2425;2554;1471;1858;2193;1729;1600;1342;1084;13855;14216;14216;14680;17802;17983;17802;19273;19505;19918;18215;19247;18447;17389;17750;18292;18524;18705;18963;18963;20201;30444;32921;30212;29541;27787;27632;33301;34512;36379;..
Other Africa;Peat and peat products;..;..;..;..;..;..;..;..;..;..;..;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;..
Other Africa;Oil shale and oil sands;..;..;..;..;..;..;..;..;..;..;..;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;..
Other Africa;Crude, NGL and feedstocks;..;..;..;..;..;..;..;..;..;..;..;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2951;2783;2867;2867;3584;4174;0;0;0;0;0;0;0;0;0;0;0;..
Other Africa;Oil products;..;..;..;..;..;..;..;..;..;..;..;43351;42530;42309;48352;50182;33582;30686;30497;38370;36784;30201;21691;22271;18959;23125;27418;54508;43611;38428;13949;14683;14725;14006;15054;14646;16450;17710;18411;17999;20731;20615;21248;20920;22619;25118;28015;33604;32256;36107;46644;47922;47846;45564;54000;62333;59737;72161;82864;87339;..
Other Africa;Natural gas;..;..;..;..;..;..;..;..;..;..;..;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;9;11;13;13;13;13;14;60;95;96;58;7;22;35;42;43;43;43;47;40;0;0;0;0;0;0;0;0;0;..
Other Africa;Nuclear;..;..;..;..;..;..;..;..;..;..;..;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;..
Other Africa;Hydro;..;..;..;..;..;..;..;..;..;..;..;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;..
Other Africa;Geothermal;..;..;..;..;..;..;..;..;..;..;..;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;..
Other Africa;Solar/wind/other;..;..;..;..;..;..;..;..;..;..;..;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;..
Other Africa;Biofuels and waste;..;..;..;..;..;..;..;..;..;..;..;26934;28225;27256;27138;28127;25047;25936;27992;28298;30812;33427;34539;34061;28828;28352;38087;38626;40907;39819;33784;34664;32481;30905;32707;34349;34944;35588;35007;27208;32680;35087;38207;35361;36223;42365;43162;45113;52051;54864;56407;61535;64629;69346;70503;73541;78895;76247;84807;89396;..
Other Africa;Heat production from non-specified combustible fuels;..;..;..;..;..;..;..;..;..;..;..;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;..
Other Africa;Electricity;..;..;..;..;..;..;..;..;..;..;..;2142;2272;1962;1267;1555;3499;3683;3874;4054;3978;4061;4014;3895;4216;4223;3539;4360;4626;4716;5634;6264;6350;6246;6678;7268;7524;8870;10318;11192;12078;12204;11585;11707;11696;12816;13439;14296;15278;14256;15980;16560;17579;19123;20419;22176;24005;24757;27136;28604;..
Other Africa;Heat;..;..;..;..;..;..;..;..;..;..;..;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;..
Other Africa;Total;..;..;..;..;..;..;..;..;..;..;..;73427;74236;72868;78151;81679;65547;63540;65227;72992;74825;70114;62799;61698;53860;57893;70773;99093;90486;84047;67232;69836;67783;65850;72253;74258;76733;81455;83300;76413;83800;87211;89494;88352;91107;101501;106050;115344;122766;124237;139273;156461;162975;164245;174463;185837;190268;206466;229319;241718;..
Other Africa;Memo: Renewables;..;..;..;..;..;..;..;..;..;..;..;26934;28225;27256;27138;28127;25047;25936;27992;28298;30812;33427;34539;34061;28828;28352;38087;38626;40907;39819;33784;34664;32481;30905;32707;34349;34944;35588;35007;27208;32680;35087;38207;35361;36223;42365;43162;45113;52051;54864;56407;61535;64629;69346;70503;73541;78895;76247;84807;89396;..
Other Africa;Memo: Coal, peat and oil shale;..;..;..;..;..;..;..;..;..;..;..;999;1210;1341;1394;1815;3419;3235;2864;2270;3251;2425;2554;1471;1858;2193;1729;1600;1342;1084;13855;14216;14216;14680;17802;17983;17802;19273;19505;19918;18215;19247;18447;17389;17750;18292;18524;18705;18963;18963;20201;30444;32921;30212;29541;27787;27632;33301;34512;36379;..
Other Africa;Memo: Primary and secondary oil;..;..;..;..;..;..;..;..;..;..;..;43351;42530;42309;48352;50182;33582;30686;30497;38370;36784;30201;21691;22271;18959;23125;27418;54508;43611;38428;13949;14683;14725;14006;15054;14646;16450;17710;18411;17999;20731;20615;21248;23872;25402;27985;30882;37187;36430;36107;46644;47922;47846;45564;54000;62333;59737;72161;82864;87339;..
Other Africa;Memo: Geothermal, solar/wind/other, heat, electricity;..;..;..;..;..;..;..;..;..;..;..;2142;2272;1962;1267;1555;3499;3683;3874;4054;3978;4061;4014;3895;4216;4223;3539;4360;4626;4716;5634;6264;6350;6246;6678;7268;7524;8870;10318;11192;12078;12204;11585;11707;11696;12816;13439;14296;15278;14256;15980;16560;17579;19123;20419;22176;24005;24757;27136;28604;..
Other non-OECD Americas;Coal and coal products;..;..;..;..;..;..;..;..;..;..;..;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;81;82;..
Other non-OECD Americas;Peat and peat products;..;..;..;..;..;..;..;..;..;..;..;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;..
Other non-OECD Americas;Oil shale and oil sands;..;..;..;..;..;..;..;..;..;..;..;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;..
Other non-OECD Americas;Crude, NGL and feedstocks;..;..;..;..;..;..;..;..;..;..;..;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;295;253;337;379;295;295;295;304;255;259;..
Other non-OECD Americas;Oil products;..;..;..;..;..;..;..;..;..;..;..;679;770;632;722;805;890;928;971;1119;1193;1397;1053;1273;1309;1491;2313;7132;7017;7077;6224;6134;5609;16268;16432;7104;6785;6084;13785;13575;12331;11137;11366;10175;11870;8493;8138;8329;7702;7673;8464;7880;13920;13110;14512;13443;12407;11659;13769;13959;..
Other non-OECD Americas;Natural gas;..;..;..;..;..;..;..;..;..;..;..;0;0;0;0;0;48;36;122;122;153;81;90;117;180;354;35;35;35;35;35;35;35;35;35;70;35;35;35;35;35;191;207;22;23;24;25;32;25;44;25;22;21;16;20;22;22;22;23;23;..
Other non-OECD Americas;Nuclear;..;..;..;..;..;..;..;..;..;..;..;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;..
Other non-OECD Americas;Hydro;..;..;..;..;..;..;..;..;..;..;..;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;..
Other non-OECD Americas;Geothermal;..;..;..;..;..;..;..;..;..;..;..;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;..
Other non-OECD Americas;Solar/wind/other;..;..;..;..;..;..;..;..;..;..;..;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;..
Other non-OECD Americas;Biofuels and waste;..;..;..;..;..;..;..;..;..;..;..;20202;16395;16086;17376;15615;16071;14781;16712;16805;16110;15731;15870;14413;13875;13906;14948;12951;11800;11453;8313;9361;10813;11145;11107;11207;11989;12190;10862;10276;10263;10263;11328;10626;11475;9892;9955;9484;8797;8649;16037;11813;10250;7167;6705;6947;7123;8126;6166;6251;..
Other non-OECD Americas;Heat production from non-specified combustible fuels;..;..;..;..;..;..;..;..;..;..;..;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;..
Other non-OECD Americas;Electricity;..;..;..;..;..;..;..;..;..;..;..;16182;19145;21053;21312;19480;22885;24509;25027;24530;24199;23504;22594;22957;23634;23983;25423;26194;27608;28685;30859;38534;41519;44276;46361;48121;49360;51631;50674;57913;53572;55264;56196;58198;59969;64184;63277;63565;61024;58907;60397;49223;49320;47977;47239;47819;46188;16782;18017;18263;..
Other non-OECD Americas;Heat;..;..;..;..;..;..;..;..;..;..;..;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;..
Other non-OECD Americas;Total;..;..;..;..;..;..;..;..;..;..;..;37063;36310;37771;39410;35900;39894;40254;42832;42576;41655;40713;39606;38761;38998;39734;42719;46312;46461;47250;45431;54065;57976;71725;73935;66502;68169;69941;75356;81799;76200;76854;79097;79021;83337;82594;81395;81410;77547;75272;85218;69192;73848;68650;68772;68525;66036;36900;38312;38837;..
Other non-OECD Americas;Memo: Renewables;..;..;..;..;..;..;..;..;..;..;..;20202;16395;16086;17376;15615;16071;14781;16712;16805;16110;15731;15870;14413;13875;13906;14948;12951;11800;11453;8313;9361;10813;11145;11107;11207;11989;12190;10862;10276;10263;10263;11328;10626;11475;9892;9955;9484;8797;8649;16037;11813;10250;7167;6705;6947;7123;8126;6166;6251;..
Other non-OECD Americas;Memo: Coal, peat and oil shale;..;..;..;..;..;..;..;..;..;..;..;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;81;82;..
Other non-OECD Americas;Memo: Primary and secondary oil;..;..;..;..;..;..;..;..;..;..;..;679;770;632;722;805;890;928;971;1119;1193;1397;1053;1273;1309;1491;2313;7132;7017;7077;6224;6134;5609;16268;16432;7104;6785;6084;13785;13575;12331;11137;11366;10175;11870;8493;8138;8329;7702;7673;8759;8133;14257;13490;14808;13738;12702;11963;14025;14218;..
Other non-OECD Americas;Memo: Geothermal, solar/wind/other, heat, electricity;..;..;..;..;..;..;..;..;..;..;..;16182;19145;21053;21312;19480;22885;24509;25027;24530;24199;23504;22594;22957;23634;23983;25423;26194;27608;28685;30859;38534;41519;44276;46361;48121;49360;51631;50674;57913;53572;55264;56196;58198;59969;64184;63277;63565;61024;58907;60397;49223;49320;47977;47239;47819;46188;16782;18017;18263;..
Other non-OECD Asia;Coal and coal products;..;..;..;..;..;..;..;..;..;..;..;45051;39362;40796;43981;48505;50955;60377;65811;70338;77500;71832;74859;77921;86247;8901;9056;8901;8540;9082;8075;7946;5934;5547;5599;6295;7843;7843;8774;10484;6914;6321;6889;7379;5547;5676;5160;9675;13829;17389;23039;40377;32250;33230;41074;31553;34004;41422;46869;47733;..
Other non-OECD Asia;Peat and peat products;..;..;..;..;..;..;..;..;..;..;..;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;..
Other non-OECD Asia;Oil shale and oil sands;..;..;..;..;..;..;..;..;..;..;..;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;..
Other non-OECD Asia;Crude, NGL and feedstocks;..;..;..;..;..;..;..;..;..;..;..;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;..
Other non-OECD Asia;Oil products;..;..;..;..;..;..;..;..;..;..;..;1737;2164;2080;2470;2164;2111;3930;3753;5179;3976;9089;5668;5263;5176;5420;5144;5797;5404;5203;5776;5782;6030;6126;10291;10636;10961;10583;10931;13525;21422;20602;22529;24176;29063;28957;29579;33002;31143;30570;31416;33034;29706;32974;33219;34357;34286;34966;36208;36313;..
Other non-OECD Asia;Natural gas;..;..;..;..;..;..;..;..;..;..;..;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4095;3825;10009;8499;4179;6040;6005;5654;5443;4987;4987;5654;5619;5426;4983;5138;5860;5543;5440;5455;..
Other non-OECD Asia;Nuclear;..;..;..;..;..;..;..;..;..;..;..;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;..
Other non-OECD Asia;Hydro;..;..;..;..;..;..;..;..;..;..;..;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;..
Other non-OECD Asia;Geothermal;..;..;..;..;..;..;..;..;..;..;..;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;..
Other non-OECD Asia;Solar/wind/other;..;..;..;..;..;..;..;..;..;..;..;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;..
Other non-OECD Asia;Biofuels and waste;..;..;..;..;..;..;..;..;..;..;..;0;0;0;0;0;0;0;0;54;0;216;355;911;927;819;309;656;371;819;5389;5559;5420;5382;5559;5684;5630;5738;5785;6039;14479;13455;14575;13594;14004;13316;13625;11787;10977;9973;9193;10073;9772;10274;11509;11409;9339;10351;9898;10029;..
